    JIXQAI,      Fe3B, 3,       O6B, 2.058, 0.453
    JIXQAI,      Fe3B, 3,       O1B, 1.965, 0.582
    JIXQAI,      Fe3B, 3,       N4B, 2.140, 0.415
    JIXQAI,      Fe3B, 3,       O2B, 1.863, 0.767
    JIXQAI,      Fe3B, 3,       N3B, 2.229, 0.327
    IMECAF,      Fe2B, 3,       O5B, 2.055, 0.457
    IMECAF,      Fe2B, 3,      O10B, 2.032, 0.486
    IMECAF,      Fe2B, 3,       O6B, 2.020, 0.502
    IMECAF,      Fe2B, 3,       O8B, 2.055, 0.457
    IMECAF,      Fe2B, 3,       O1B, 1.916, 0.665
    IMECAF,      Fe2B, 3,        O1, 1.971, 0.573
    ICOZIK,       Fe5, 3,        O6, 1.785, 0.947
    ICOZIK,       Fe5, 3,       O14, 1.946, 0.613
    ICOZIK,       Fe5, 3,       O11, 1.950, 0.607
    ICOZIK,       Fe5, 3,        O1, 2.193, 0.315
    ICOZIK,       Fe5, 3,       O10, 1.935, 0.632
  YEJMAC01,       Fe1, 3,        N3, 2.056, 0.521
  YEJMAC01,       Fe1, 3,        N1, 1.937, 0.719
  YEJMAC01,       Fe1, 3,        N2, 1.938, 0.717
  YEJMAC01,       Fe1, 3,       N4B, 2.053, 0.526
  YEJMAC01,       Fe1, 3,        O2, 1.898, 0.698
  YEJMAC01,       Fe1, 3,        O1, 1.888, 0.717
  YEJMAC01,       Fe2, 3,       N8B, 2.131, 0.426
  YEJMAC01,       Fe2, 3,        O4, 1.891, 0.711
  YEJMAC01,       Fe2, 3,        O3, 1.914, 0.669
  YEJMAC01,       Fe2, 3,        N5, 1.992, 0.620
  YEJMAC01,       Fe2, 3,        N6, 1.996, 0.613
  YEJMAC01,       Fe2, 3,        N7, 2.140, 0.415
    WONYAB,       Fe1, 3,        N1, 2.047, 0.534
    WONYAB,       Fe1, 3,        N2, 2.066, 0.507
    WONYAB,       Fe1, 3,        N3, 2.060, 0.516
    WONYAB,       Fe1, 3,        N4, 2.078, 0.491
    WONYAB,       Fe1, 3,        O1, 1.971, 0.573
    ICOZIK,       Fe1, 3,       O10, 2.048, 0.465
    ICOZIK,       Fe1, 3,        O9, 2.054, 0.458
    ICOZIK,       Fe1, 3,        O8, 2.034, 0.483
    ICOZIK,       Fe1, 3,        O7, 2.085, 0.421
    ICOZIK,       Fe1, 3,        O2, 1.800, 0.910
    ICOZIK,       Fe1, 3,        O1, 2.073, 0.435
    ICOZIK,       Fe3, 3,        O4, 1.802, 0.905
    ICOZIK,       Fe3, 3,       O13, 1.948, 0.610
    ICOZIK,       Fe3, 3,       O12, 1.938, 0.627
    ICOZIK,       Fe3, 3,        O1, 2.182, 0.324
    ICOZIK,       Fe3, 3,        O8, 1.931, 0.638
    ICOZIK,       Fe2, 3,        O7, 1.933, 0.635
    ICOZIK,       Fe2, 3,       O11, 1.943, 0.618
    ICOZIK,       Fe2, 3,        O3, 1.794, 0.925
    ICOZIK,       Fe2, 3,       O12, 1.947, 0.611
    ICOZIK,       Fe2, 3,        O1, 2.200, 0.309
    GUVSEV,       Fe2, 3,       Br6, 2.306, 0.883
    GUVSEV,       Fe2, 3,       Br5, 2.323, 0.843
    GUVSEV,       Fe2, 3,       Br4, 2.352, 0.780
    GUVSEV,       Fe2, 3,       Br3, 2.305, 0.885
    GUVSEV,       Fe1, 3,       Br2, 2.383, 0.717
    GUVSEV,       Fe1, 3,       Br1, 2.396, 0.692
    GUVSEV,       Fe1, 3,        N1, 2.222, 0.333
    GUVSEV,       Fe1, 3,        N2, 2.120, 0.439
    GUVSEV,       Fe1, 3,        N3, 2.235, 0.321
    GUVSEV,       Fe1, 3,        N4, 2.115, 0.444
    MEMKAR,       Fe2, 3,        N1, 2.384, 0.215
    MEMKAR,       Fe2, 3,        N2, 2.319, 0.256
    MEMKAR,       Fe2, 3,        O4, 2.030, 0.489
    MEMKAR,       Fe2, 3,        O3, 1.890, 0.713
    MEMKAR,       Fe2, 3,        O2, 1.884, 0.725
    MEMKAR,       Fe2, 3,        O1, 1.997, 0.534
    WETNAM,       Fe1, 3,       Cl4, 2.216, 0.711
    WETNAM,       Fe1, 3,       Cl1, 2.207, 0.729
    WETNAM,       Fe1, 3,       Cl2, 2.213, 0.717
    WETNAM,       Fe1, 3,       Cl3, 2.208, 0.727
    QEFDUC,       Fe1, 3,        N5, 2.152, 0.402
    QEFDUC,       Fe1, 3,        N1, 2.179, 0.374
    QEFDUC,       Fe1, 3,        N3, 2.204, 0.349
    QEFDUC,       Fe1, 3,       Cl1, 2.479, 0.349
    QEFDUC,       Fe1, 3,       Cl2, 2.352, 0.493
    QEFDUC,       Fe1, 3,       Cl3, 2.337, 0.513
    GAZKEZ,      Fe1A, 3,      Cl3A, 2.252, 0.645
    GAZKEZ,      Fe1A, 3,      Cl2A, 2.227, 0.691
    GAZKEZ,      Fe1A, 3,        O1, 1.765, 1.000
    GAZKEZ,      Fe1A, 3,      Cl1A, 2.241, 0.665
    FERCUB,       Fe1, 3,        N8, 1.687, 1.413
    FERCUB,       Fe1, 3,        N2, 1.698, 1.372
    FERCUB,       Fe1, 3,        N3, 1.997, 0.611
    FERCUB,       Fe1, 3,        N4, 2.009, 0.592
    DAKJUU,       Fe1, 3,        N3, 2.077, 0.493
    DAKJUU,       Fe1, 3,        N1, 2.128, 0.429
    DAKJUU,       Fe1, 3,        O4, 1.887, 0.719
    DAKJUU,       Fe1, 3,        N4, 2.055, 0.523
    DAKJUU,       Fe1, 3,        O2, 1.878, 0.737
    DAKJUU,       Fe1, 3,        O1, 2.201, 0.308
    RIBQEY,       Fe1, 3,        N1, 2.107, 0.454
    RIBQEY,       Fe1, 3,        N2, 2.253, 0.306
    RIBQEY,       Fe1, 3,        O4, 1.784, 0.950
    RIBQEY,       Fe1, 3,        O3, 1.963, 0.586
    RIBQEY,       Fe1, 3,        O2, 1.962, 0.587
    RIBQEY,       Fe1, 3,        O1, 2.296, 0.238
    ENEVUP,       Fe1, 3,       O3A, 1.854, 0.786
    ENEVUP,       Fe1, 3,       N1A, 2.185, 0.368
    ENEVUP,       Fe1, 3,       O1A, 1.958, 0.594
    ENEVUP,       Fe1, 3,        O1, 2.015, 0.509
    ENEVUP,       Fe1, 3,       O2A, 1.868, 0.757
    XIVMEV,       Fe1, 3,        N4, 2.132, 0.425
    XIVMEV,       Fe1, 3,        N8, 2.138, 0.418
    XIVMEV,       Fe1, 3,        N1, 2.101, 0.462
    XIVMEV,       Fe1, 3,        O3, 1.908, 0.679
    XIVMEV,       Fe1, 3,        N5, 2.081, 0.487
    XIVMEV,       Fe1, 3,        O1, 1.910, 0.676
    FERCUB,       Fe2, 3,        N1, 1.696, 1.379
    FERCUB,       Fe2, 3,        N7, 1.695, 1.383
    FERCUB,       Fe2, 3,        N5, 2.004, 0.600
    FERCUB,       Fe2, 3,       N6B, 2.009, 0.592
  YISRID05,       Fe1, 3,        S2, 2.418, 0.464
  YISRID05,       Fe1, 3,        S1, 2.484, 0.388
  YISRID05,       Fe1, 3,        N1, 2.153, 0.401
  YISRID05,       Fe1, 3,        N4, 2.131, 0.426
  YISRID05,       Fe1, 3,        O2, 1.952, 0.603
  YISRID05,       Fe1, 3,        O1, 1.969, 0.576
    VAWXIB,       Fe1, 3,        N1, 2.125, 0.433
    VAWXIB,       Fe1, 3,        N2, 2.150, 0.404
    VAWXIB,       Fe1, 3,        N3, 2.138, 0.418
    VAWXIB,       Fe1, 3,        N4, 2.151, 0.403
    VAWXIB,       Fe1, 3,        O2, 1.914, 0.669
    VAWXIB,       Fe1, 3,        O1, 1.913, 0.670
    OFIXAE,       Fe1, 3,        N1, 2.111, 0.449
    OFIXAE,       Fe1, 3,        N2, 2.173, 0.380
    OFIXAE,       Fe1, 3,        N3, 2.051, 0.528
    OFIXAE,       Fe1, 3,        N4, 2.196, 0.357
    OFIXAE,       Fe1, 3,       Cl1, 2.314, 0.546
    OFIXAE,       Fe1, 3,       Cl2, 2.307, 0.556
    RELROP,       Fe4, 3,       N16, 2.321, 0.255
    RELROP,       Fe4, 3,       N17, 2.080, 0.489
    RELROP,       Fe4, 3,       N19, 2.053, 0.526
    RELROP,       Fe4, 3,       Cl8, 2.239, 0.669
    RELROP,       Fe4, 3,        O7, 1.960, 0.590
    RELROP,       Fe4, 3,       Cl7, 2.354, 0.490
    RELROP,       Fe2, 3,        N9, 2.110, 0.451
    RELROP,       Fe2, 3,       Cl4, 2.266, 0.621
    RELROP,       Fe2, 3,       Cl3, 2.316, 0.543
    RELROP,       Fe2, 3,        O3, 1.970, 0.575
    RELROP,       Fe2, 3,        N6, 2.338, 0.243
    RELROP,       Fe2, 3,        N7, 2.081, 0.487
    RELROP,       Fe3, 3,       N12, 2.084, 0.483
    RELROP,       Fe3, 3,       N11, 2.315, 0.259
    RELROP,       Fe3, 3,       N14, 2.100, 0.463
    RELROP,       Fe3, 3,       Cl5, 2.353, 0.491
    RELROP,       Fe3, 3,        O5, 1.984, 0.553
    RELROP,       Fe3, 3,       Cl6, 2.253, 0.644
    POJTOY,       Fe1, 3,       O1D, 1.944, 0.616
    POJTOY,       Fe1, 3,       O3A, 2.019, 0.503
    POJTOY,       Fe1, 3,       O2D, 2.021, 0.501
    POJTOY,       Fe1, 3,       O3E, 2.019, 0.503
    POJTOY,       Fe1, 3,        O2, 2.021, 0.501
    POJTOY,       Fe1, 3,        O1, 1.944, 0.616
  BENGIK01,       Fe2, 3,        S3, 2.332, 0.586
  BENGIK01,       Fe2, 3,        S4, 2.286, 0.663
  BENGIK01,       Fe2, 3,        N8, 1.937, 0.719
  BENGIK01,       Fe2, 3,        N9, 1.970, 0.658
  BENGIK01,       Fe2, 3,        O6, 1.946, 0.613
  BENGIK01,       Fe2, 3,        O5, 1.940, 0.623
  BENGIK01,       Fe1, 3,        S2, 2.238, 0.755
  BENGIK01,       Fe1, 3,        S1, 2.271, 0.691
  BENGIK01,       Fe1, 3,        N1, 1.943, 0.708
  BENGIK01,       Fe1, 3,        N2, 1.956, 0.683
  BENGIK01,       Fe1, 3,        O2, 1.907, 0.681
  BENGIK01,       Fe1, 3,        O1, 1.945, 0.615
    CUHGUH,       Fe1, 3,        S3, 2.267, 0.698
    CUHGUH,       Fe1, 3,        S2, 2.279, 0.676
    CUHGUH,       Fe1, 3,        S1, 2.299, 0.640
    CUHGUH,       Fe1, 3,        S4, 2.275, 0.683
    CUHGUH,       Fe1, 3,        N1, 1.948, 0.698
    CUHGUH,       Fe1, 3,        N2, 1.939, 0.715
    CAPZOK,      Fe1A, 3,       N2A, 2.178, 0.375
    CAPZOK,      Fe1A, 3,       O4C, 2.030, 0.489
    CAPZOK,      Fe1A, 3,       N1A, 2.287, 0.279
    CAPZOK,      Fe1A, 3,       O1A, 2.013, 0.512
    CAPZOK,      Fe1A, 3,       O3A, 2.072, 0.436
    CAPZOK,      Fe1A, 3,        O5, 1.794, 0.925
    CAPZOK,      Fe1B, 3,       O4A, 2.030, 0.489
    CAPZOK,      Fe1B, 3,       N1B, 2.287, 0.279
    CAPZOK,      Fe1B, 3,       O5B, 1.794, 0.925
    CAPZOK,      Fe1B, 3,       O1B, 2.013, 0.512
    CAPZOK,      Fe1B, 3,       N2B, 2.178, 0.375
    CAPZOK,      Fe1B, 3,       O3B, 2.072, 0.436
    CAPZOK,      Fe1C, 3,       N2C, 2.178, 0.375
    CAPZOK,      Fe1C, 3,       O5B, 1.794, 0.925
    CAPZOK,      Fe1C, 3,       N1C, 2.287, 0.279
    CAPZOK,      Fe1C, 3,       O1C, 2.013, 0.512
    CAPZOK,      Fe1C, 3,       O3C, 2.072, 0.436
    CAPZOK,      Fe1C, 3,        O4, 2.030, 0.489
    MIDJEO,       Fe2, 3,        S3, 2.179, 0.885
    MIDJEO,       Fe2, 3,        S4, 2.210, 0.814
    MIDJEO,       Fe2, 3,        N8, 1.930, 0.733
    MIDJEO,       Fe2, 3,        N5, 2.059, 0.517
    MIDJEO,       Fe2, 3,        N6, 1.914, 0.765
    MIDJEO,       Fe2, 3,        N7, 2.026, 0.565
    MIDJEO,       Fe1, 3,        S2, 2.189, 0.862
    MIDJEO,       Fe1, 3,        S1, 2.201, 0.834
    MIDJEO,       Fe1, 3,        N1, 2.015, 0.582
    MIDJEO,       Fe1, 3,        N2, 1.934, 0.725
    MIDJEO,       Fe1, 3,        N3, 2.032, 0.556
    MIDJEO,       Fe1, 3,        N4, 1.909, 0.776
    QEFFEO,       Fe1, 3,       N1A, 2.148, 0.407
    QEFFEO,       Fe1, 3,       N4A, 2.141, 0.414
    QEFFEO,       Fe1, 3,        N1, 2.148, 0.407
    QEFFEO,       Fe1, 3,        N4, 2.141, 0.414
    QEFFEO,       Fe1, 3,       Cl1, 2.282, 0.595
    QEFFEO,       Fe1, 3,      Cl1A, 2.282, 0.595
    QEFFEO,       Fe2, 3,       N10, 2.133, 0.423
    QEFFEO,       Fe2, 3,      N10A, 2.133, 0.423
    QEFFEO,       Fe2, 3,      Cl2A, 2.282, 0.595
    QEFFEO,       Fe2, 3,       N7A, 2.158, 0.396
    QEFFEO,       Fe2, 3,       Cl2, 2.282, 0.595
    QEFFEO,       Fe2, 3,        N7, 2.158, 0.396
    QEFFEO,       Fe3, 3,       Cl4, 2.178, 0.788
    QEFFEO,       Fe3, 3,       Cl5, 2.193, 0.757
    QEFFEO,       Fe3, 3,       Cl6, 2.167, 0.812
    QEFFEO,       Fe3, 3,       Cl3, 2.179, 0.786
  RRETES01,      Fe1B, 3,       N1B, 1.676, 1.456
  RRETES01,      Fe1B, 3,       S1B, 2.261, 0.709
  RRETES01,      Fe1B, 3,        S1, 2.256, 0.719
  RRETES01,      Fe1B, 3,       N2B, 1.674, 1.464
    DEYZOY,       Fe2, 3,        N5, 2.159, 0.395
    DEYZOY,       Fe2, 3,       Cl2, 2.328, 0.526
    DEYZOY,       Fe2, 3,        O3, 1.918, 0.661
    DEYZOY,       Fe2, 3,       Cl1, 2.427, 0.402
    DEYZOY,       Fe2, 3,        N6, 2.165, 0.388
    DEYZOY,       Fe2, 3,       Cl3, 2.393, 0.441
    DEYZOY,       Fe1, 3,        N1, 1.978, 0.644
    DEYZOY,       Fe1, 3,        N2, 1.947, 0.700
    DEYZOY,       Fe1, 3,        N3, 1.990, 0.623
    DEYZOY,       Fe1, 3,        N4, 1.953, 0.689
    DEYZOY,       Fe1, 3,        O2, 1.879, 0.735
    DEYZOY,       Fe1, 3,        O1, 1.866, 0.761
    YUNNAW,       Fe1, 3,       Cl4, 2.168, 0.810
    YUNNAW,       Fe1, 3,       Cl1, 2.159, 0.830
    YUNNAW,       Fe1, 3,       Cl2, 2.166, 0.814
    YUNNAW,       Fe1, 3,       Cl3, 2.164, 0.819
    FINSAW,       Fe1, 3,        S3, 2.233, 0.765
    FINSAW,       Fe1, 3,        S2, 2.241, 0.749
    FINSAW,       Fe1, 3,        S1, 2.236, 0.759
    FINSAW,       Fe1, 3,        S4, 2.214, 0.806
    FINSAW,       Fe1, 3,       S1B, 2.471, 0.402
    VURZOX,      Fe1B, 3,       O5B, 1.988, 0.547
    VURZOX,      Fe1B, 3,       O4B, 1.981, 0.558
    VURZOX,      Fe1B, 3,       O6B, 1.991, 0.543
    VURZOX,      Fe1B, 3,       O1B, 2.017, 0.506
    VURZOX,      Fe1B, 3,       O3B, 1.986, 0.550
    VURZOX,      Fe1B, 3,        O1, 2.017, 0.506
    RIXSIA,       Fe1, 3,        N1, 2.132, 0.425
    RIXSIA,       Fe1, 3,        N2, 2.174, 0.379
    RIXSIA,       Fe1, 3,        N3, 2.140, 0.415
    RIXSIA,       Fe1, 3,        O3, 2.078, 0.429
    RIXSIA,       Fe1, 3,        O2, 2.011, 0.514
    RIXSIA,       Fe1, 3,        O1, 1.788, 0.940
    DAXDAJ,       Fe2, 3,        N1, 2.195, 0.358
    DAXDAJ,       Fe2, 3,        O7, 2.032, 0.486
    DAXDAJ,       Fe2, 3,        O6, 2.041, 0.474
    DAXDAJ,       Fe2, 3,        O4, 2.020, 0.502
    DAXDAJ,       Fe2, 3,        O3, 2.040, 0.476
    DAXDAJ,       Fe2, 3,        O1, 1.855, 0.784
    DAXDAJ,       Fe1, 3,        O2, 2.031, 0.487
    DAXDAJ,       Fe1, 3,        O9, 2.024, 0.497
    DAXDAJ,       Fe1, 3,        O8, 2.035, 0.482
    DAXDAJ,       Fe1, 3,        N2, 2.194, 0.359
    DAXDAJ,       Fe1, 3,        O3, 2.019, 0.503
    DAXDAJ,       Fe1, 3,        O5, 1.850, 0.795
    XIYSAB,       Fe1, 3,        N1, 2.189, 0.364
    XIYSAB,       Fe1, 3,        N2, 2.243, 0.315
    XIYSAB,       Fe1, 3,        N3, 2.063, 0.512
    XIYSAB,       Fe1, 3,       O2B, 1.940, 0.623
    XIYSAB,       Fe1, 3,        O2, 2.072, 0.436
    XIYSAB,       Fe1, 3,        O1, 1.863, 0.767
    LOWQUJ,       Fe1, 3,       Cl4, 2.154, 0.841
    LOWQUJ,       Fe1, 3,       Cl1, 2.195, 0.753
    LOWQUJ,       Fe1, 3,       Cl2, 2.179, 0.786
    LOWQUJ,       Fe1, 3,       Cl3, 2.160, 0.828
    LOTBAX,       Fe1, 3,        N1, 2.112, 0.448
    LOTBAX,       Fe1, 3,        N2, 2.216, 0.338
    LOTBAX,       Fe1, 3,        N3, 2.135, 0.421
    LOTBAX,       Fe1, 3,        N4, 2.146, 0.409
    LOTBAX,       Fe1, 3,        O2, 1.929, 0.642
    LOTBAX,       Fe1, 3,        O1, 1.926, 0.647
    SACZOM,       Fe1, 3,        O2, 2.010, 0.516
    SACZOM,       Fe1, 3,       O2K, 1.981, 0.558
    SACZOM,       Fe1, 3,        N1, 2.250, 0.309
    SACZOM,       Fe1, 3,        N2, 2.029, 0.561
    SACZOM,       Fe1, 3,       O1J, 1.970, 0.575
    SACZOM,       Fe1, 3,        O1, 2.009, 0.517
    MEWWIU,       Fe1, 3,       O1B, 2.037, 0.479
    MEWWIU,       Fe1, 3,        N1, 2.089, 0.477
    MEWWIU,       Fe1, 3,        O4, 2.054, 0.458
    MEWWIU,       Fe1, 3,        O3, 2.044, 0.470
    MEWWIU,       Fe1, 3,        O2, 1.875, 0.743
    MEWWIU,       Fe1, 3,        O1, 2.081, 0.426
    PAFMOY,      Fe1D, 3,       O4D, 1.955, 0.598
    PAFMOY,      Fe1D, 3,       O5D, 2.034, 0.483
    PAFMOY,      Fe1D, 3,        O8, 2.251, 0.269
    PAFMOY,      Fe1D, 3,       O2D, 2.023, 0.498
    PAFMOY,      Fe1D, 3,       O3D, 1.882, 0.729
    PAFMOY,      Fe1D, 3,        O1, 1.997, 0.534
    UJIMUV,       Fe1, 3,        O1, 2.154, 0.349
    UJIMUV,       Fe1, 3,        O2, 2.134, 0.369
    UJIMUV,       Fe1, 3,       Cl1, 2.202, 0.739
    UJIMUV,       Fe1, 3,       Cl2, 2.199, 0.745
    UJIMUV,       Fe1, 3,       Cl3, 2.212, 0.719
    RULQUK,      Fe1A, 3,       O7A, 1.984, 0.553
    RULQUK,      Fe1A, 3,       N1A, 2.173, 0.380
    RULQUK,      Fe1A, 3,       O3A, 1.978, 0.562
    RULQUK,      Fe1A, 3,       O6A, 2.005, 0.523
    RULQUK,      Fe1A, 3,        O1, 1.906, 0.683
    RULQUK,      Fe1A, 3,       O2A, 2.000, 0.530
    YEMDID,       Fe2, 3,       O17, 2.023, 0.498
    YEMDID,       Fe2, 3,       O15, 1.938, 0.627
    YEMDID,       Fe2, 3,       O13, 1.976, 0.565
    YEMDID,       Fe2, 3,       O10, 2.042, 0.473
    YEMDID,       Fe2, 3,        O6, 1.980, 0.559
    YEMDID,       Fe2, 3,        O3, 2.033, 0.485
    VOCGEB,       Fe1, 3,       O1F, 2.029, 0.490
    VOCGEB,       Fe1, 3,       Cl2, 2.220, 0.704
    VOCGEB,       Fe1, 3,       N1F, 2.092, 0.473
    VOCGEB,       Fe1, 3,       Cl1, 2.230, 0.685
    VOCGEB,       Fe1, 3,        O1, 1.995, 0.537
    CAPVUL,       Fe1, 3,       N10, 2.179, 0.374
    CAPVUL,       Fe1, 3,        N8, 2.048, 0.533
    CAPVUL,       Fe1, 3,        N9, 2.054, 0.524
    CAPVUL,       Fe1, 3,        N1, 2.170, 0.383
    CAPVUL,       Fe1, 3,        N2, 2.119, 0.440
    CAPVUL,       Fe1, 3,        N5, 2.039, 0.546
    LELZAE,       Fe2, 3,        N3, 2.246, 0.312
    LELZAE,       Fe2, 3,        N1, 2.477, 0.167
    LELZAE,       Fe2, 3,        N2, 2.503, 0.156
    LELZAE,       Fe2, 3,        O4, 2.066, 0.443
    LELZAE,       Fe2, 3,        N4, 2.103, 0.459
    LELZAE,       Fe2, 3,       Cl1, 2.278, 0.602
    LELZAE,       Fe2, 3,        O1, 2.024, 0.497
    LAXKIF,       Fe1, 3,       Cl4, 2.167, 0.812
    LAXKIF,       Fe1, 3,       Cl1, 2.198, 0.747
    LAXKIF,       Fe1, 3,       Cl2, 2.176, 0.793
    LAXKIF,       Fe1, 3,       Cl3, 2.171, 0.803
    TISHAF,       Fe1, 3,       O5N, 2.053, 0.459
    TISHAF,       Fe1, 3,       O11, 2.087, 0.419
    TISHAF,       Fe1, 3,       O3J, 1.958, 0.594
    TISHAF,       Fe1, 3,        O9, 1.837, 0.823
    TISHAF,       Fe1, 3,        O8, 2.042, 0.473
    TISHAF,       Fe1, 3,        O1, 2.047, 0.467
    MUBJIC,      Fe2B, 3,      Cl5B, 2.227, 0.691
    MUBJIC,      Fe2B, 3,      Cl3B, 2.225, 0.694
    MUBJIC,      Fe2B, 3,        O2, 1.764, 1.003
    MUBJIC,      Fe2B, 3,      Cl4B, 2.234, 0.678
  CAFLOL01,       Fe1, 3,        S3, 2.229, 0.774
  CAFLOL01,       Fe1, 3,        S2, 2.228, 0.776
  CAFLOL01,       Fe1, 3,        S1, 2.223, 0.786
  CAFLOL01,       Fe1, 3,       S4B, 2.448, 0.428
  CAFLOL01,       Fe1, 3,        S4, 2.237, 0.757
    GAZJIC,      Fe2A, 3,      Cl5A, 2.229, 0.687
    GAZJIC,      Fe2A, 3,      Cl4A, 2.220, 0.704
    GAZJIC,      Fe2A, 3,        O2, 1.768, 0.992
    GAZJIC,      Fe2A, 3,      Cl6A, 2.243, 0.661
    ZIDVUD,       Fe1, 3,        N1, 2.245, 0.313
    ZIDVUD,       Fe1, 3,        O6, 2.076, 0.431
    ZIDVUD,       Fe1, 3,        N2, 2.217, 0.337
    ZIDVUD,       Fe1, 3,        O4, 2.014, 0.510
    ZIDVUD,       Fe1, 3,        O2, 2.026, 0.494
    ZIDVUD,       Fe1, 3,        O1, 1.773, 0.979
    ZIDVUD,       Fe2, 3,       O14, 2.014, 0.510
    ZIDVUD,       Fe2, 3,       O12, 2.068, 0.441
    ZIDVUD,       Fe2, 3,       O10, 2.020, 0.502
    ZIDVUD,       Fe2, 3,        N3, 2.230, 0.326
    ZIDVUD,       Fe2, 3,        N4, 2.250, 0.309
    ZIDVUD,       Fe2, 3,        O1, 1.784, 0.950
    LIQFAS,      Fe1B, 3,       N2B, 1.988, 0.627
    LIQFAS,      Fe1B, 3,       N3B, 2.001, 0.605
    LIQFAS,      Fe1B, 3,       N1B, 2.003, 0.602
    LIQFAS,      Fe1B, 3,       N6B, 2.039, 0.546
    LIQFAS,      Fe1B, 3,       N4B, 1.987, 0.628
    LIQFAS,      Fe1B, 3,       N5B, 1.633, 1.635
    LOCWUV,       Fe1, 3,        N1, 2.032, 0.556
    LOCWUV,       Fe1, 3,        N2, 2.020, 0.575
    LOCWUV,       Fe1, 3,        N3, 2.027, 0.564
    LOCWUV,       Fe1, 3,        N4, 2.183, 0.370
    LOCWUV,       Fe1, 3,        N5, 1.737, 1.235
    ZEQVOG,      Fe1A, 3,       N3A, 2.139, 0.417
    ZEQVOG,      Fe1A, 3,       N2A, 2.168, 0.385
    ZEQVOG,      Fe1A, 3,       N1A, 2.222, 0.333
    ZEQVOG,      Fe1A, 3,       N4A, 2.269, 0.293
    ZEQVOG,      Fe1A, 3,        O1, 1.790, 0.935
    ZEQVOG,      Fe1A, 3,       O2A, 1.956, 0.597
    VOCGIF,       Fe1, 3,        N1, 2.193, 0.360
    VOCGIF,       Fe1, 3,        N2, 2.202, 0.351
    VOCGIF,       Fe1, 3,        N3, 2.193, 0.360
    VOCGIF,       Fe1, 3,        O3, 1.951, 0.605
    VOCGIF,       Fe1, 3,        O2, 1.894, 0.706
    VOCGIF,       Fe1, 3,        O1, 1.920, 0.658
    DOWRAJ,       Fe1, 3,        N1, 1.678, 1.448
    DOWRAJ,       Fe1, 3,        N2, 1.687, 1.413
    DOWRAJ,       Fe1, 3,        N4, 2.022, 0.572
    DOWRAJ,       Fe1, 3,        S1, 2.303, 0.633
    ORUVUT,       Fe8, 3,        N4, 1.996, 0.613
    ORUVUT,       Fe8, 3,       N22, 2.027, 0.564
    ORUVUT,       Fe8, 3,        O4, 1.935, 0.632
    ORUVUT,       Fe8, 3,       N16, 2.020, 0.575
    ORUVUT,       Fe8, 3,       N28, 2.011, 0.589
    FOFQAU,       Fe2, 3,       O5A, 1.991, 0.543
    FOFQAU,       Fe2, 3,       O7A, 2.031, 0.487
    FOFQAU,       Fe2, 3,        O7, 2.031, 0.487
    FOFQAU,       Fe2, 3,        O5, 1.991, 0.543
    FOFQAU,       Fe2, 3,        O2, 2.020, 0.502
    FOFQAU,       Fe2, 3,       O2A, 2.020, 0.502
    ZEQQUH,       Fe1, 3,        N1, 2.062, 0.513
    ZEQQUH,       Fe1, 3,        N2, 2.064, 0.510
    ZEQQUH,       Fe1, 3,        N3, 2.038, 0.547
    ZEQQUH,       Fe1, 3,        N4, 2.055, 0.523
    ZEQQUH,       Fe1, 3,       Cl1, 2.191, 0.761
    FEWQON,       Fe1, 3,        N1, 2.059, 0.517
    FEWQON,       Fe1, 3,        N2, 2.057, 0.520
    FEWQON,       Fe1, 3,        N3, 2.066, 0.507
    FEWQON,       Fe1, 3,        N4, 2.056, 0.521
    FEWQON,       Fe1, 3,        O1, 1.867, 0.759
    ORUVUT,       Fe3, 3,       N17, 2.060, 0.516
    ORUVUT,       Fe3, 3,       N19, 2.054, 0.524
    ORUVUT,       Fe3, 3,       N21, 2.063, 0.512
    ORUVUT,       Fe3, 3,        O4, 2.041, 0.474
    ORUVUT,       Fe3, 3,        O3, 2.047, 0.467
    ORUVUT,       Fe3, 3,        O2, 2.047, 0.467
    ORUVUT,       Fe2, 3,       N13, 2.063, 0.512
    ORUVUT,       Fe2, 3,       N11, 2.068, 0.505
    ORUVUT,       Fe2, 3,       N15, 2.068, 0.505
    ORUVUT,       Fe2, 3,        O4, 2.053, 0.459
    ORUVUT,       Fe2, 3,        O2, 2.043, 0.472
    ORUVUT,       Fe2, 3,        O1, 2.037, 0.479
    ORUVUT,       Fe1, 3,        O2, 2.046, 0.468
    ORUVUT,       Fe1, 3,        N9, 2.062, 0.513
    ORUVUT,       Fe1, 3,        O3, 2.041, 0.474
    ORUVUT,       Fe1, 3,        N5, 2.059, 0.517
    ORUVUT,       Fe1, 3,        O1, 2.060, 0.451
    ORUVUT,       Fe1, 3,        N7, 2.061, 0.514
    WAPMAB,       Fe1, 3,        O5, 1.764, 1.003
    WAPMAB,       Fe1, 3,        O4, 1.864, 0.765
    WAPMAB,       Fe1, 3,       Cl1, 2.247, 0.654
    WAPMAB,       Fe1, 3,        O1, 1.873, 0.747
    ORUVUT,       Fe7, 3,       N10, 2.011, 0.589
    ORUVUT,       Fe7, 3,       N20, 2.019, 0.576
    ORUVUT,       Fe7, 3,        O3, 1.948, 0.610
    ORUVUT,       Fe7, 3,       N26, 2.027, 0.564
    ORUVUT,       Fe7, 3,        N3, 1.976, 0.647
