refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
GAYCIU,1,Fe1,2,2.0310360096665701,N10,2.186,1.7714676132657392,0.32616307194807254
GAYCIU,1,Fe1,2,2.0310360096665701,N4,2.189,1.7714676132657392,0.32352919879351522
GAYCIU,1,Fe1,2,2.0310360096665701,N8,2.192,1.7714676132657392,0.32091659502348036
GAYCIU,1,Fe1,2,2.0310360096665701,N9,2.204,1.7714676132657392,0.3106754593820848
TAZTAP,1,Fe1,2,2.0326231649869366,N3C,2.166,1.7714676132657392,0.34427870938980232
TAZTAP,1,Fe1,2,2.0326231649869366,N3,2.166,1.7714676132657392,0.34427870938980232
TAZTAP,1,Fe1,2,2.0326231649869366,N2C,2.172,1.7714676132657392,0.33874083444383202
TAZTAP,1,Fe1,2,2.0326231649869366,N2,2.172,1.7714676132657392,0.33874083444383202
TAZTAP,1,Fe1,2,2.0326231649869366,N1C,2.178,1.7714676132657392,0.33329203865983398
TAZTAP,1,Fe1,2,2.0326231649869366,N1,2.178,1.7714676132657392,0.33329203865983398
QOSNIW,1,Fe1,2,2.0350511918293042,N1,2.142,1.7714676132657392,0.36735048631672274
QOSNIW,1,Fe1,2,2.0350511918293042,N8,2.147,1.7714676132657392,0.36241968183852308
QOSNIW,1,Fe1,2,2.0350511918293042,N9,2.174,1.7714676132657392,0.33691474273558208
QOSNIW,1,Fe1,2,2.0350511918293042,N12,2.177,1.7714676132657392,0.33419404633373101
QOSNIW,1,Fe1,2,2.0350511918293042,N4,2.19,1.7714676132657392,0.32265597611572372
QOSNIW,1,Fe1,2,2.0350511918293042,N5,2.203,1.7714676132657392,0.31151625848902131
XOVMOL,1,Fe1,2,2.0352374689167596,N3,2.015,1.7714676132657392,0.51778476232419013
XOVMOL,1,Fe1,2,2.0352374689167596,N4,2.019,1.7714676132657392,0.51221723816777687
XOVMOL,1,Fe1,2,2.0352374689167596,N1,2.026,1.7714676132657392,0.50261773421239631
XOVMOL,1,Fe1,2,2.0352374689167596,N2,2.026,1.7714676132657392,0.50261773421239631
XEFDER05,1,Fe1,2,2.037862552748261,N3A,2.15,1.7714676132657392,0.35949302473728745
XEFDER05,1,Fe1,2,2.037862552748261,N3,2.15,1.7714676132657392,0.35949302473728745
XEFDER05,1,Fe1,2,2.037862552748261,N5,2.179,1.7714676132657392,0.3323924655530775
XEFDER05,1,Fe1,2,2.037862552748261,N5A,2.179,1.7714676132657392,0.3323924655530775
XEFDER05,1,Fe1,2,2.037862552748261,N1A,2.185,1.7714676132657392,0.3270457860837655
XEFDER05,1,Fe1,2,2.037862552748261,N1,2.185,1.7714676132657392,0.3270457860837655
HMPBFE,1,Fe1,2,2.0386443673955585,N5,2.146,1.7714676132657392,0.36340051935118656
HMPBFE,1,Fe1,2,2.0386443673955585,N5A,2.146,1.7714676132657392,0.36340051935118656
HMPBFE,1,Fe1,2,2.0386443673955585,N3A,2.179,1.7714676132657392,0.3323924655530775
HMPBFE,1,Fe1,2,2.0386443673955585,N3,2.179,1.7714676132657392,0.3323924655530775
HMPBFE,1,Fe1,2,2.0386443673955585,N1A,2.189,1.7714676132657392,0.32352919879351522
HMPBFE,1,Fe1,2,2.0386443673955585,N1,2.189,1.7714676132657392,0.32352919879351522
NUMBEC02,1,Fe1,2,2.0387464954511363,N1,2.068,1.7714676132657392,0.44868289719872462
NUMBEC02,1,Fe1,2,2.0387464954511363,N2,2.111,1.7714676132657392,0.39945462516737196
NUMBEC02,1,Fe1,2,2.0387464954511363,N6,2.197,1.7714676132657392,0.31660905483281343
NUMBEC02,1,Fe1,2,2.0387464954511363,N5,2.208,1.7714676132657392,0.30733489540497883
NUMBEC02,1,Fe1,2,2.0387464954511363,N3,2.213,1.7714676132657392,0.30320965715154885
NUMBEC02,1,Fe1,2,2.0387464954511363,N4,2.265,1.7714676132657392,0.26345536569569877
FIWXEP,1,Fe1,2,2.0391323871515827,N1B,2.132,1.7714676132657392,0.37741426221893404
FIWXEP,1,Fe1,2,2.0391323871515827,N1,2.132,1.7714676132657392,0.37741426221893404
FIWXEP,1,Fe1,2,2.0391323871515827,N3B,2.17,1.7714676132657392,0.34057682364395186
FIWXEP,1,Fe1,2,2.0391323871515827,N3,2.17,1.7714676132657392,0.34057682364395186
FIWXEP,1,Fe1,2,2.0391323871515827,N5B,2.215,1.7714676132657392,0.30157510771290547
FIWXEP,1,Fe1,2,2.0391323871515827,N5,2.215,1.7714676132657392,0.30157510771290547
NUTCUB,1,Fe1,2,2.0397626626002605,N9,2.095,1.7714676132657392,0.41710726667134246
NUTCUB,1,Fe1,2,2.0397626626002605,N8,2.107,1.7714676132657392,0.4037964807499087
NUTCUB,1,Fe1,2,2.0397626626002605,N4A,2.2,1.7714676132657392,0.31405233348164013
NUTCUB,1,Fe1,2,2.0397626626002605,N1,2.211,1.7714676132657392,0.30485306591511374
NUTCUB,1,Fe1,2,2.0397626626002605,N5A,2.212,1.7714676132657392,0.30403025112268023
NUTCUB,1,Fe1,2,2.0397626626002605,N3,2.222,1.7714676132657392,0.29592326465957519
WUJCEK,1,Fe1,2,2.0397974266344159,N10,2.121,1.7714676132657392,0.38880314155053314
WUJCEK,1,Fe1,2,2.0397974266344159,N5,2.136,1.7714676132657392,0.3733560836575433
WUJCEK,1,Fe1,2,2.0397974266344159,N6,2.157,1.7714676132657392,0.35275573739951294
WUJCEK,1,Fe1,2,2.0397974266344159,N11,2.198,1.7714676132657392,0.31575450999511367
WUJCEK,1,Fe1,2,2.0397974266344159,N9,2.201,1.7714676132657392,0.3132046893721373
WUJCEK,1,Fe1,2,2.0397974266344159,N4,2.222,1.7714676132657392,0.29592326465957519
FADVUC,1,Fe1,2,2.0408105742871721,N6A,2.114,1.7714676132657392,0.39622889882316015
FADVUC,1,Fe1,2,2.0408105742871721,N6,2.114,1.7714676132657392,0.39622889882316015
FADVUC,1,Fe1,2,2.0408105742871721,N2A,2.191,1.7714676132657392,0.32178511031282286
FADVUC,1,Fe1,2,2.0408105742871721,N2,2.191,1.7714676132657392,0.32178511031282286
FADVUC,1,Fe1,2,2.0408105742871721,N1A,2.214,1.7714676132657392,0.30239127800760307
FADVUC,1,Fe1,2,2.0408105742871721,N1,2.214,1.7714676132657392,0.30239127800760307
ERANIV,1,Fe1,2,2.0422054805596281,N3,1.956,1.7714676132657392,0.60729768966256381
ERANIV,1,Fe1,2,2.0422054805596281,N4,1.97,1.7714676132657392,0.58474816114959116
ERANIV,1,Fe1,2,2.0422054805596281,N2,2.086,1.7714676132657392,0.4273775212243871
ERANIV,1,Fe1,2,2.0422054805596281,N1,2.09,1.7714676132657392,0.42278210852308595
UCIVIL,1,Fe1,2,2.0424553432653045,N1F,2.13,1.7714676132657392,0.37945986298195644
UCIVIL,1,Fe1,2,2.0424553432653045,N1,2.13,1.7714676132657392,0.37945986298195644
UCIVIL,1,Fe1,2,2.0424553432653045,N7F,2.174,1.7714676132657392,0.33691474273558208
