refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
NEQRAC,0,Fe1A,3,2.2719993578429132,N4A,1.979,1.7412550618619604,0.52594749697692234
NEQRAC,0,Fe1A,3,2.2719993578429132,N7A,2.05,1.7412550618619604,0.43411501053681467
NEQRAC,0,Fe1A,3,2.2719993578429132,N3A,2.225,1.7412550618619604,0.27051742859814859
NEQRAC,0,Fe1A,3,2.2719993578429132,N1A,2.233,1.7412550618619604,0.26473118254444133
NEQRAC,0,Fe1A,3,2.2719993578429132,N2A,2.266,1.7412550618619604,0.24214233549207329
NEQRAC,0,Fe1,3,2.2719993578429136,N10,1.973,1.7412550618619604,0.53454590369451316
NEQRAC,0,Fe1,3,2.2719993578429136,N4,1.979,1.7412550618619604,0.52594749697692234
NEQRAC,0,Fe1,3,2.2719993578429136,N7,2.05,1.7412550618619604,0.43411501053681467
NEQRAC,0,Fe1,3,2.2719993578429136,N3,2.225,1.7412550618619604,0.27051742859814859
NEQRAC,0,Fe1,3,2.2719993578429136,N1,2.233,1.7412550618619604,0.26473118254444133
NEQRAC,0,Fe1,3,2.2719993578429136,N2,2.266,1.7412550618619604,0.24214233549207329
BAMKEG,0,Fe1,3,2.2728250732954951,N4,1.942,1.7412550618619604,0.58126187809357432
BAMKEG,0,Fe1,3,2.2728250732954951,N2,1.943,1.7412550618619604,0.57969302107671195
BAMKEG,0,Fe1,3,2.2728250732954951,N1,1.955,1.7412550618619604,0.5611937756301415
BAMKEG,0,Fe1,3,2.2728250732954951,N3,1.962,1.7412550618619604,0.55067639849506722
YIWGAM,0,Fe1,3,2.2837632396306331,N5,1.998,1.7412550618619604,0.49962111480106963
YIWGAM,0,Fe1,3,2.2837632396306331,N4,2.035,1.7412550618619604,0.45207587951284744
YIWGAM,0,Fe1,3,2.2837632396306331,N3,2.037,1.7412550618619604,0.44963881869485178
YIWGAM,0,Fe1,3,2.2837632396306331,N2,2.043,1.7412550618619604,0.44240617990287057
YIWGAM,0,Fe1,3,2.2837632396306331,N1,2.045,1.7412550618619604,0.4400212467189939
TMTZNF,0,Fe1,3,2.2857637119434471,N1,1.737,1.7412550618619604,1.011566548337935
TMTZNF,0,Fe1,3,2.2857637119434471,N3,2.147,1.7412550618619604,0.33400211926739032
TMTZNF,0,Fe1,3,2.2857637119434471,N5,2.162,1.7412550618619604,0.32073229317460361
TMTZNF,0,Fe1,3,2.2857637119434471,N4,2.167,1.7412550618619604,0.31642722679686364
TMTZNF,0,Fe1,3,2.2857637119434471,N2,2.183,1.7412550618619604,0.30303552436665426
VUMHOB,0,Fe1,3,2.2921882757508194,N3,1.892,1.7412550618619604,0.66536550900218461
VUMHOB,0,Fe1,3,2.2921882757508194,N4,1.902,1.7412550618619604,0.64762349433562028
VUMHOB,0,Fe1,3,2.2921882757508194,N5,2.004,1.7412550618619604,0.49158448872262744
VUMHOB,0,Fe1,3,2.2921882757508194,N6,2.007,1.7412550618619604,0.48761478369038691
CAPVUL,0,Fe1,3,2.2935902367038015,N5,2.039,1.7412550618619604,0.4472148956391202
CAPVUL,0,Fe1,3,2.2935902367038015,N8,2.048,1.7412550618619604,0.43646793167861897
CAPVUL,0,Fe1,3,2.2935902367038015,N9,2.054,1.7412550618619604,0.42944715241565962
CAPVUL,0,Fe1,3,2.2935902367038015,N2,2.119,1.7412550618619604,0.36025892669655407
CAPVUL,0,Fe1,3,2.2935902367038015,N1,2.17,1.7412550618619604,0.31387197376636738
CAPVUL,0,Fe1,3,2.2935902367038015,N10,2.179,1.7412550618619604,0.30632935650748133
COPZAK,0,Fe1,3,2.2937022918142866,N3,1.891,1.7412550618619604,0.66716622646750312
COPZAK,0,Fe1,3,2.2937022918142866,N4,1.894,1.7412550618619604,0.66177864165287492
COPZAK,0,Fe1,3,2.2937022918142866,N6,2.009,1.7412550618619604,0.48498613894851789
COPZAK,0,Fe1,3,2.2937022918142866,N5,2.013,1.7412550618619604,0.47977128474539077
COPZOY,0,Fe1,3,2.2991269880154261,N5,1.889,1.7412550618619604,0.67078229474722506
COPZOY,0,Fe1,3,2.2991269880154261,N6,1.893,1.7412550618619604,0.66356965176998506
COPZOY,0,Fe1,3,2.2991269880154261,N7,2.008,1.7412550618619604,0.48629868520922148
COPZOY,0,Fe1,3,2.2991269880154261,N8,2.014,1.7412550618619604,0.47847635628899449
KERLUQ,0,Fe1,3,2.3029528182719958,N10,1.888,1.7412550618619604,0.67259767197558396
KERLUQ,0,Fe1,3,2.3029528182719958,N11,1.897,1.7412550618619604,0.65643456334229777
KERLUQ,0,Fe1,3,2.3029528182719958,N9,2.006,1.7412550618619604,0.4889344440055961
KERLUQ,0,Fe1,3,2.3029528182719958,N8,2.009,1.7412550618619604,0.48498613894851789
LONBOF,0,Fe1,3,2.3055067112358651,N8,2.043,1.7412550618619604,0.44240617990287057
LONBOF,0,Fe1,3,2.3055067112358651,N4,2.043,1.7412550618619604,0.44240617990287057
LONBOF,0,Fe1,3,2.3055067112358651,N9,2.071,1.7412550618619604,0.41016222143195075
LONBOF,0,Fe1,3,2.3055067112358651,N1,2.071,1.7412550618619604,0.41016222143195075
LONBOF,0,Fe1,3,2.3055067112358651,N10,2.185,1.7412550618619604,0.30140191364694346
LONBOF,0,Fe1,3,2.3055067112358651,N7,2.188,1.7412550618619604,0.29896799491927928
CEDCEU,0,Fe1,3,2.3061858444786933,N3,1.885,1.7412550618619604,0.67807333524999747
CEDCEU,0,Fe1,3,2.3061858444786933,N6,1.891,1.7412550618619604,0.66716622646750312
CEDCEU,0,Fe1,3,2.3061858444786933,N5,2.007,1.7412550618619604,0.48761478369038691
CEDCEU,0,Fe1,3,2.3061858444786933,N2,2.018,1.7412550618619604,0.47333149907080613
LONBOF,0,Fe2,3,2.3116956912440294,N15,2.039,1.7412550618619604,0.4472148956391202
LONBOF,0,Fe2,3,2.3116956912440294,N19,2.051,1.7412550618619604,0.43294331081578724
LONBOF,0,Fe2,3,2.3116956912440294,N20,2.055,1.7412550618619604,0.42828805149431798
LONBOF,0,Fe2,3,2.3116956912440294,N12,2.102,1.7412550618619604,0.37719751385690459
LONBOF,0,Fe2,3,2.3116956912440294,N21,2.17,1.7412550618619604,0.31387197376636738
LONBOF,0,Fe2,3,2.3116956912440294,N18,2.172,1.7412550618619604,0.31217994567153207
WEGJIC,0,Fe1,3,2.3127952198236361,N5,1.904,1.7412550618619604,0.64413227103797455
WEGJIC,0,Fe1,3,2.3127952198236361,N2,2.061,1.7412550618619604,0.42139884921331594
WEGJIC,0,Fe1,3,2.3127952198236361,N3,2.064,1.7412550618619604,0.41799591610480941
WEGJIC,0,Fe1,3,2.3127952198236361,N4,2.064,1.7412550618619604,0.41799591610480941
WEGJIC,0,Fe1,3,2.3127952198236361,N1,2.07,1.7412550618619604,0.41127226736272682
COPZUE,0,Fe1A,3,2.3195595457840179,N4A,1.884,1.7412550618619604,0.67990844464630928
COPZUE,0,Fe1,3,2.3195595457840179,N4,1.884,1.7412550618619604,0.67990844464630928
COPZUE,0,Fe1A,3,2.3195595457840179,N3A,1.894,1.7412550618619604,0.66177864165287492
COPZUE,0,Fe1,3,2.3195595457840179,N3,1.894,1.7412550618619604,0.66177864165287492
COPZUE,0,Fe1A,3,2.3195595457840179,N6A,2.005,1.7412550618619604,0.49025767579444696
COPZUE,0,Fe1,3,2.3195595457840179,N6,2.005,1.7412550618619604,0.49025767579444696
COPZUE,0,Fe1A,3,2.3195595457840179,N5A,2.007,1.7412550618619604,0.48761478369038691
COPZUE,0,Fe1,3,2.3195595457840179,N5,2.007,1.7412550618619604,0.48761478369038691
XALPOQ,0,Fe1,3,2.3205261189633228,N5,1.885,1.7412550618619604,0.67807333524999747
XALPOQ,0,Fe1,3,2.3205261189633228,N1,1.891,1.7412550618619604,0.66716622646750312
XALPOQ,0,Fe1,3,2.3205261189633228,N2,2.003,1.7412550618619604,0.49291489248198367
XALPOQ,0,Fe1,3,2.3205261189633228,N3,2.011,1.7412550618619604,0.48237166476383825
KAMROG,0,Fe1,3,2.3213208501982603,N4,1.884,1.7412550618619604,0.67990844464630928
KAMROG,0,Fe1B,3,2.3213208501982603,N4B,1.884,1.7412550618619604,0.67990844464630928
KAMROG,0,Fe1,3,2.3213208501982603,N1,1.896,1.7412550618619604,0.6582111104687367
KAMROG,0,Fe1B,3,2.3213208501982603,N1B,1.896,1.7412550618619604,0.6582111104687367
KAMROG,0,Fe1,3,2.3213208501982603,N2,2.001,1.7412550618619604,0.49558651139282744
KAMROG,0,Fe1B,3,2.3213208501982603,N2B,2.001,1.7412550618619604,0.49558651139282744
KAMROG,0,Fe1,3,2.3213208501982603,N3,2.007,1.7412550618619604,0.48761478369038691
KAMROG,0,Fe1B,3,2.3213208501982603,N3B,2.007,1.7412550618619604,0.48761478369038691
SICCEM,0,Fe1,3,2.3236917571691209,N1B,2.014,1.7412550618619604,0.47847635628899449
SICCEM,0,Fe1,3,2.3236917571691209,N1,2.014,1.7412550618619604,0.47847635628899449
SICCEM,0,Fe1,3,2.3236917571691209,N4,2.032,1.7412550618619604,0.45575625991533375
SICCEM,0,Fe1,3,2.3236917571691209,N10,2.163,1.7412550618619604,0.31986661949524314
SICCEM,0,Fe1,3,2.3236917571691209,N10B,2.163,1.7412550618619604,0.31986661949524314
SICCEM,0,Fe1,3,2.3236917571691209,N8,2.224,1.7412550618619604,0.27124954568531207
CIJDUW,0,Fe1,3,2.3237544326475765,N4,1.882,1.7412550618619604,0.68359357627057982
CIJDUW,0,Fe1,3,2.3237544326475765,N5,1.896,1.7412550618619604,0.6582111104687367
CIJDUW,0,Fe1,3,2.3237544326475765,N6,1.999,1.7412550618619604,0.49827261058761751
CIJDUW,0,Fe1,3,2.3237544326475765,N3,2.01,1.7412550618619604,0.48367713532064238
DEFNUX,0,Fe1,3,2.3250814795499517,N2A,1.94,1.7412550618619604,0.58441234128580577
DEFNUX,0,Fe1,3,2.3250814795499517,N2,1.94,1.7412550618619604,0.58441234128580577
DEFNUX,0,Fe1,3,2.3250814795499517,N4A,1.944,1.7412550618619604,0.57812839848917019
DEFNUX,0,Fe1,3,2.3250814795499517,N4,1.944,1.7412550618619604,0.57812839848917019
ELUJUQ,0,Fe1,3,2.3260566392054636,N8,1.976,1.7412550618619604,0.53022927122839636
ELUJUQ,0,Fe1,3,2.3260566392054636,N3,1.977,1.7412550618619604,0.52879815395739826
ELUJUQ,0,Fe1,3,2.3260566392054636,N11,2.039,1.7412550618619604,0.4472148956391202
ELUJUQ,0,Fe1,3,2.3260566392054636,N5,2.205,1.7412550618619604,0.28554241480790971
ELUJUQ,0,Fe1,3,2.3260566392054636,N9,2.214,1.7412550618619604,0.27868058155714198
ELUJUQ,0,Fe1,3,2.3260566392054636,N12,2.246,1.7412550618619604,0.25559132201549706
VUMHAN,0,Fe1,3,2.3276003024759433,N4,1.883,1.7412550618619604,0.68174852050615986
VUMHAN,0,Fe1,3,2.3276003024759433,N3,1.887,1.7412550618619604,0.67441796226516515
VUMHAN,0,Fe1,3,2.3276003024759433,N5,2.002,1.7412550618619604,0.49424889679059197
VUMHAN,0,Fe1,3,2.3276003024759433,N6,2.015,1.7412550618619604,0.47718492291402603
DEPGUB,0,Fe1B,3,2.3276594922339711,N8B,1.884,1.7412550618619604,0.67990844464630928
DEPGUB,0,Fe1,3,2.3276594922339711,N8,1.884,1.7412550618619604,0.67990844464630928
DEPGUB,0,Fe1B,3,2.3276594922339711,N5B,1.901,1.7412550618619604,0.64937619555235382
DEPGUB,0,Fe1,3,2.3276594922339711,N5,1.901,1.7412550618619604,0.64937619555235382
DEPGUB,0,Fe1B,3,2.3276594922339711,N6B,1.987,1.7412550618619604,0.51469771671466547
DEPGUB,0,Fe1,3,2.3276594922339711,N6,1.987,1.7412550618619604,0.51469771671466547
DEPGUB,0,Fe1B,3,2.3276594922339711,N7B,2.01,1.7412550618619604,0.48367713532064238
DEPGUB,0,Fe1,3,2.3276594922339711,N7,2.01,1.7412550618619604,0.48367713532064238
WOPZOQ,0,Fe1,3,2.3281937181864278,N3,1.941,1.7412550618619604,0.5828349809996396
WOPZOQ,0,Fe1,3,2.3281937181864278,N3D,1.941,1.7412550618619604,0.5828349809996396
WOPZOQ,0,Fe1,3,2.3281937181864278,N1,1.942,1.7412550618619604,0.58126187809357432
WOPZOQ,0,Fe1,3,2.3281937181864278,N1D,1.942,1.7412550618619604,0.58126187809357432
MUFYUI,0,Fe1,3,2.3295199131997331,N7,1.882,1.7412550618619604,0.68359357627057982
MUFYUI,0,Fe1,3,2.3295199131997331,N6,1.898,1.7412550618619604,0.65466281121193615
MUFYUI,0,Fe1,3,2.3295199131997331,N5,1.996,1.7412550618619604,0.50232908171162116
MUFYUI,0,Fe1,3,2.3295199131997331,N8,2.006,1.7412550618619604,0.4889344440055961
LONBUL,0,Fe1,3,2.3322666331494109,N2,1.89,1.7412550618619604,0.66897181731947331
LONBUL,0,Fe1,3,2.3322666331494109,N3,1.895,1.7412550618619604,0.65999246556822955
LONBUL,0,Fe1,3,2.3322666331494109,N4,1.996,1.7412550618619604,0.50232908171162116
LONBUL,0,Fe1,3,2.3322666331494109,N1,1.997,1.7412550618619604,0.50097326855008706
RASHAV,0,Fe1,3,2.332333803941788,N10,1.879,1.7412550618619604,0.68915875794778569
RASHAV,0,Fe1,3,2.332333803941788,N1,1.898,1.7412550618619604,0.65466281121193615
RASHAV,0,Fe1,3,2.332333803941788,N7,2.0,1.7412550618619604,0.49692774605943896
RASHAV,0,Fe1,3,2.332333803941788,N6,2.004,1.7412550618619604,0.49158448872262744
RURDIS,0,Fe1,3,2.3336617411388461,N4,1.891,1.7412550618619604,0.66716622646750312
RURDIS,0,Fe1,3,2.3336617411388461,N3,1.894,1.7412550618619604,0.66177864165287492
RURDIS,0,Fe1,3,2.3336617411388461,N5,1.992,1.7412550618619604,0.507789126959029
RURDIS,0,Fe1,3,2.3336617411388461,N6,2.0,1.7412550618619604,0.49692774605943896
VUMHUH,0,Fe1,3,2.3377201068238174,N3,1.887,1.7412550618619604,0.67441796226516515
VUMHUH,0,Fe1,3,2.3377201068238174,N4,1.895,1.7412550618619604,0.65999246556822955
VUMHUH,0,Fe1,3,2.3377201068238174,N5,1.995,1.7412550618619604,0.50368856418935282
VUMHUH,0,Fe1,3,2.3377201068238174,N6,1.998,1.7412550618619604,0.49962111480106963
YAJTUA,0,Fe1,3,2.3382310771833961,N1,1.886,1.7412550618619604,0.67624317891247365
YAJTUA,0,Fe1,3,2.3382310771833961,N2,1.889,1.7412550618619604,0.67078229474722506
YAJTUA,0,Fe1,3,2.3382310771833961,N4,1.998,1.7412550618619604,0.49962111480106963
YAJTUA,0,Fe1,3,2.3382310771833961,N3,2.004,1.7412550618619604,0.49158448872262744
QOHFOI,0,Fe1,3,2.3399261268405427,N7,2.005,1.7412550618619604,0.49025767579444696
QOHFOI,0,Fe1,3,2.3399261268405427,N3,2.076,1.7412550618619604,0.40465677147732276
QOHFOI,0,Fe1,3,2.3399261268405427,N11,2.083,1.7412550618619604,0.39707306677370252
QOHFOI,0,Fe1,3,2.3399261268405427,N1,2.121,1.7412550618619604,0.35831683477266857
QOHFOI,0,Fe1,3,2.3399261268405427,N5,2.121,1.7412550618619604,0.35831683477266857
QOHFOI,0,Fe1,3,2.3399261268405427,N9,2.15,1.7412550618619604,0.33130494324973342
DEPGIP,0,Fe1,3,2.3400910880676822,N8,1.88,1.7412550618619604,0.68729868145922535
DEPGIP,0,Fe1B,3,2.3400910880676822,N8B,1.88,1.7412550618619604,0.68729868145922535
DEPGIP,0,Fe1,3,2.3400910880676822,N9,1.886,1.7412550618619604,0.67624317891247365
DEPGIP,0,Fe1B,3,2.3400910880676822,N9B,1.886,1.7412550618619604,0.67624317891247365
DEPGIP,0,Fe1,3,2.3400910880676822,N7,2.006,1.7412550618619604,0.4889344440055961
DEPGIP,0,Fe1B,3,2.3400910880676822,N7B,2.006,1.7412550618619604,0.4889344440055961
DEPGIP,0,Fe1,3,2.3400910880676822,N6,2.007,1.7412550618619604,0.48761478369038691
DEPGIP,0,Fe1B,3,2.3400910880676822,N6B,2.007,1.7412550618619604,0.48761478369038691
VUMHIV,0,Fe1A,3,2.3459481320105313,N4A,1.887,1.7412550618619604,0.67441796226516515
VUMHIV,0,Fe1,3,2.3459481320105313,N4,1.887,1.7412550618619604,0.67441796226516515
VUMHIV,0,Fe1A,3,2.3459481320105313,N3A,1.889,1.7412550618619604,0.67078229474722506
VUMHIV,0,Fe1,3,2.3459481320105313,N3,1.889,1.7412550618619604,0.67078229474722506
