refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
FIZYEU02,0,Fe1B,3,2.3458372821195193,N3,2.107,1.8328897948100724,0.47671407447311115
FIZYEU02,0,Fe1,3,2.3458372821195193,N3B,2.107,1.8328897948100724,0.47671407447311115
FIZYEU02,0,Fe1B,3,2.3458372821195193,N2B,2.11,1.8328897948100724,0.47286445288457618
FIZYEU02,0,Fe1,3,2.3458372821195193,N2,2.11,1.8328897948100724,0.47286445288457618
FIZYEU02,0,Fe1B,3,2.3458372821195193,N6B,2.123,1.8328897948100724,0.45653877826279188
FIZYEU02,0,Fe1,3,2.3458372821195193,N6,2.123,1.8328897948100724,0.45653877826279188
FIZYEU02,0,Fe1B,3,2.3458372821195193,N5B,2.233,1.8328897948100724,0.33912756890103346
FIZYEU02,0,Fe1,3,2.3458372821195193,N5,2.233,1.8328897948100724,0.33912756890103346
FIZYEU02,0,Fe1B,3,2.3458372821195193,N1B,2.276,1.8328897948100724,0.3019194107130983
FIZYEU02,0,Fe1,3,2.3458372821195193,N1,2.276,1.8328897948100724,0.3019194107130983
FIZYEU02,0,Fe1B,3,2.3458372821195193,N4,2.28,1.8328897948100724,0.29867299688490845
FIZYEU02,0,Fe1,3,2.3458372821195193,N4B,2.28,1.8328897948100724,0.29867299688490845
KEFFEG,0,Fe1,3,2.3689884412653703,N2,1.992,1.8328897948100724,0.65049115289274639
KEFFEG,0,Fe1,3,2.3689884412653703,N2B,1.992,1.8328897948100724,0.65049115289274639
KEFFEG,0,Fe1,3,2.3689884412653703,N3,2.002,1.8328897948100724,0.63314576390136224
KEFFEG,0,Fe1,3,2.3689884412653703,N1,2.141,1.8328897948100724,0.4348603715785152
HMSIAF12,0,Fe1,3,2.4709966097143985,N1,1.904,1.8328897948100724,0.82515028652183475
HMSIAF12,0,Fe1,3,2.4709966097143985,N1B,1.905,1.8328897948100724,0.82292316159628198
HMSIAF12,0,Fe1,3,2.4709966097143985,N1A,1.905,1.8328897948100724,0.82292316159628198
ASERIA,0,Fe1,3,2.531666741159027,N7,2.164,1.8328897948100724,0.40865154819827676
ASERIA,0,Fe1,3,2.531666741159027,N14,2.179,1.8328897948100724,0.39241591775068146
ASERIA,0,Fe1,3,2.531666741159027,N12,2.188,1.8328897948100724,0.38298582101929496
ASERIA,0,Fe1,3,2.531666741159027,N11,2.202,1.8328897948100724,0.36876520098707122
ASERIA,0,Fe1,3,2.531666741159027,N5,2.338,1.8328897948100724,0.25533912466033443
ASERIA,0,Fe1,3,2.531666741159027,N9,2.35,1.8328897948100724,0.24719070650199526
ASERIA,0,Fe1,3,2.531666741159027,N3,2.351,1.8328897948100724,0.24652352551350401
ASERIA,0,Fe1,3,2.531666741159027,N1,2.377,1.8328897948100724,0.22979489652786894
GUWYUS,0,Fe1,3,2.8117503923847993,N1,2.112,1.8328897948100724,0.47031532455773423
GUWYUS,0,Fe1,3,2.8117503923847993,N1W,2.113,1.8328897948100724,0.4690459182455739
GUWYUS,0,Fe1,3,2.8117503923847993,N1X,2.113,1.8328897948100724,0.4690459182455739
GUWYUS,0,Fe1,3,2.8117503923847993,N1A,2.113,1.8328897948100724,0.4690459182455739
GUWYUS,0,Fe1,3,2.8117503923847993,N1B,2.114,1.8328897948100724,0.46777993812920443
GUWYUS,0,Fe1,3,2.8117503923847993,N1V,2.115,1.8328897948100724,0.46651737496113876
SOQLAM,0,Fe1,3,2.8476063839263701,N5,1.968,1.8328897948100724,0.69408370265882613
SOQLAM,0,Fe1,3,2.8476063839263701,N2,2.059,1.8328897948100724,0.54274881004812014
SOQLAM,0,Fe1,3,2.8476063839263701,N4,2.06,1.8328897948100724,0.54128390186967523
SOQLAM,0,Fe1,3,2.8476063839263701,N1,2.063,1.8328897948100724,0.53691285787130516
SOQLAM,0,Fe1,3,2.8476063839263701,N3,2.066,1.8328897948100724,0.53257711147844311
POFJAV,0,Fe1,3,2.8547292963852189,N5,1.953,1.8328897948100724,0.72280039325756762
POFJAV,0,Fe1,3,2.8547292963852189,N2,2.06,1.8328897948100724,0.54128390186967523
POFJAV,0,Fe1,3,2.8547292963852189,N4,2.062,1.8328897948100724,0.53836593643856245
POFJAV,0,Fe1,3,2.8547292963852189,N3,2.07,1.8328897948100724,0.52685053134503135
POFJAV,0,Fe1,3,2.8547292963852189,N1,2.071,1.8328897948100724,0.52542853347438234
ZAWJEM,0,Fe1,3,2.8731206393143451,N1,1.963,1.8328897948100724,0.70352687365868471
ZAWJEM,0,Fe1,3,2.8731206393143451,N3,2.055,1.8328897948100724,0.54864819586656
ZAWJEM,0,Fe1,3,2.8731206393143451,N4,2.059,1.8328897948100724,0.54274881004812014
ZAWJEM,0,Fe1,3,2.8731206393143451,N2,2.06,1.8328897948100724,0.54128390186967523
ZAWJEM,0,Fe1,3,2.8731206393143451,N5,2.063,1.8328897948100724,0.53691285787130516
YIWGAM,0,Fe1,3,2.9255604419455543,N5,1.998,1.8328897948100724,0.64002771568350181
YIWGAM,0,Fe1,3,2.9255604419455543,N4,2.035,1.8328897948100724,0.57912102573051272
YIWGAM,0,Fe1,3,2.9255604419455543,N3,2.037,1.8328897948100724,0.57599908708117331
YIWGAM,0,Fe1,3,2.9255604419455543,N2,2.043,1.8328897948100724,0.56673388761849897
YIWGAM,0,Fe1,3,2.9255604419455543,N1,2.045,1.8328897948100724,0.56367872583186773
WEGJIC,0,Fe1,3,2.9627511679061556,N5,1.904,1.8328897948100724,0.82515028652183475
WEGJIC,0,Fe1,3,2.9627511679061556,N2,2.061,1.8328897948100724,0.53982294755705473
WEGJIC,0,Fe1,3,2.9627511679061556,N3,2.064,1.8328897948100724,0.5354637012411172
WEGJIC,0,Fe1,3,2.9627511679061556,N4,2.064,1.8328897948100724,0.5354637012411172
WEGJIC,0,Fe1,3,2.9627511679061556,N1,2.07,1.8328897948100724,0.52685053134503135
SICCEM,0,Fe1,3,2.976709917245377,N1B,2.014,1.8328897948100724,0.61294072698697499
SICCEM,0,Fe1,3,2.976709917245377,N1,2.014,1.8328897948100724,0.61294072698697499
SICCEM,0,Fe1,3,2.976709917245377,N4,2.032,1.8328897948100724,0.58383568928669094
SICCEM,0,Fe1,3,2.976709917245377,N10,2.163,1.8328897948100724,0.40975750570601399
SICCEM,0,Fe1,3,2.976709917245377,N10B,2.163,1.8328897948100724,0.40975750570601399
SICCEM,0,Fe1,3,2.976709917245377,N8,2.224,1.8328897948100724,0.34747776257270835
