refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
KEFFEG,0,Fe1,3,2.2872188515056964,N2B,1.992,1.8198930113313141,0.6280383651172492
KEFFEG,0,Fe1,3,2.2872188515056964,N2,1.992,1.8198930113313141,0.6280383651172492
KEFFEG,0,Fe1,3,2.2872188515056964,N3,2.002,1.8198930113313141,0.61129168117538812
KEFFEG,0,Fe1,3,2.2872188515056964,N1,2.141,1.8198930113313141,0.41985044009580963
ASERIA,0,Fe1,3,2.4442820383775263,N7,2.164,1.8198930113313141,0.39454625799560256
ASERIA,0,Fe1,3,2.4442820383775263,N14,2.179,1.8198930113313141,0.37887102742926648
ASERIA,0,Fe1,3,2.4442820383775263,N12,2.188,1.8198930113313141,0.36976642622486861
ASERIA,0,Fe1,3,2.4442820383775263,N11,2.202,1.8198930113313141,0.35603665462647766
ASERIA,0,Fe1,3,2.4442820383775263,N5,2.338,1.8198930113313141,0.24652566862594466
ASERIA,0,Fe1,3,2.4442820383775263,N9,2.35,1.8198930113313141,0.2386585067195954
ASERIA,0,Fe1,3,2.4442820383775263,N3,2.351,1.8198930113313141,0.23801435459640977
ASERIA,0,Fe1,3,2.4442820383775263,N1,2.377,1.8198930113313141,0.22186314215936137
XEDFUI,0,Fe1,3,2.5713574836415831,N2B,2.106,1.8198930113313141,0.461505119679682
XEDFUI,0,Fe1,3,2.5713574836415831,N2,2.106,1.8198930113313141,0.461505119679682
XEDFUI,0,Fe1,3,2.5713574836415831,N2A,2.106,1.8198930113313141,0.461505119679682
XEDFUI,0,Fe1,3,2.5713574836415831,N3B,2.163,1.8198930113313141,0.39561404153417901
XEDFUI,0,Fe1,3,2.5713574836415831,N3A,2.163,1.8198930113313141,0.39561404153417901
XEDFUI,0,Fe1,3,2.5713574836415831,N3,2.163,1.8198930113313141,0.39561404153417901
XEDFUI,0,Fe2,3,2.6243529884401275,N6B,2.11,1.8198930113313141,0.45654274710890275
XEDFUI,0,Fe2,3,2.6243529884401275,N6,2.111,1.8198930113313141,0.45531051372272452
XEDFUI,0,Fe2,3,2.6243529884401275,N6A,2.112,1.8198930113313141,0.45408160620061455
XEDFUI,0,Fe2,3,2.6243529884401275,N8,2.141,1.8198930113313141,0.41985044009580963
XEDFUI,0,Fe2,3,2.6243529884401275,N8B,2.141,1.8198930113313141,0.41985044009580963
XEDFUI,0,Fe2,3,2.6243529884401275,N8A,2.142,1.8198930113313141,0.4187172412162663
GUWYUS,0,Fe1,3,2.7146981349372696,N1,2.112,1.8198930113313141,0.45408160620061455
GUWYUS,0,Fe1,3,2.7146981349372696,N1W,2.113,1.8198930113313141,0.45285601556588673
GUWYUS,0,Fe1,3,2.7146981349372696,N1X,2.113,1.8198930113313141,0.45285601556588673
GUWYUS,0,Fe1,3,2.7146981349372696,N1A,2.113,1.8198930113313141,0.45285601556588673
GUWYUS,0,Fe1,3,2.7146981349372696,N1B,2.114,1.8198930113313141,0.45163373286608383
GUWYUS,0,Fe1,3,2.7146981349372696,N1V,2.115,1.8198930113313141,0.45041474917291136
GUDYUZ,0,Fe1,3,2.7435907253396619,N2,1.945,1.8198930113313141,0.71310472041389406
GUDYUZ,0,Fe1,3,2.7435907253396619,N3,1.961,1.8198930113313141,0.682924996898853
GUDYUZ,0,Fe1,3,2.7435907253396619,N1,1.963,1.8198930113313141,0.67924346946729519
GUDYUZ,0,Fe1,3,2.7435907253396619,N4,1.969,1.8198930113313141,0.66831753855961951
SOQLAM,0,Fe1,3,2.7493164970891355,N5,1.968,1.8198930113313141,0.67012624527462183
SOQLAM,0,Fe1,3,2.7493164970891355,N2,2.059,1.8198930113313141,0.52401492905185787
SOQLAM,0,Fe1,3,2.7493164970891355,N4,2.06,1.8198930113313141,0.52260058462404202
SOQLAM,0,Fe1,3,2.7493164970891355,N1,2.063,1.8198930113313141,0.51838041450430405
SOQLAM,0,Fe1,3,2.7493164970891355,N3,2.066,1.8198930113313141,0.51419432363431017
POFJAV,0,Fe1,3,2.7561935503367243,N5,1.953,1.8198930113313141,0.69785173137079481
POFJAV,0,Fe1,3,2.7561935503367243,N2,2.06,1.8198930113313141,0.52260058462404202
POFJAV,0,Fe1,3,2.7561935503367243,N4,2.062,1.8198930113313141,0.51978333763970541
POFJAV,0,Fe1,3,2.7561935503367243,N3,2.07,1.8198930113313141,0.50866540597154553
POFJAV,0,Fe1,3,2.7561935503367243,N1,2.071,1.8198930113313141,0.50729249073063698
WEFFUJ,0,Fe1,3,2.7575581469744028,N4,2.09,1.8198930113313141,0.48189988773760334
WEFFUJ,0,Fe1,3,2.7575581469744028,N6,2.093,1.8198930113313141,0.47800838901607323
WEFFUJ,0,Fe1,3,2.7575581469744028,N1,2.099,1.8198930113313141,0.470319413168024
WEFFUJ,0,Fe1,3,2.7575581469744028,N2,2.107,1.8198930113313141,0.46025949258350601
WEFFUJ,0,Fe1,3,2.7575581469744028,N5,2.113,1.8198930113313141,0.45285601556588673
WEFFUJ,0,Fe1,3,2.7575581469744028,N3,2.146,1.8198930113313141,0.41421494890330962
