refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
DELHUY,1,Fe1,2,1.8568357240632942,N5,2.265,1.7671923685852291,0.26042873354750534
DELHUY,1,Fe1,2,1.8568357240632942,N3,2.278,1.7671923685852291,0.25143741533755393
YELXAP,1,Fe1,2,1.8576079158164549,N8,2.165,1.7671923685852291,0.34124459870447627
YELXAP,1,Fe1,2,1.8576079158164549,N5,2.176,1.7671923685852291,0.33124881126894662
YELXAP,1,Fe1,2,1.8576079158164549,N2,2.179,1.7671923685852291,0.32857386911111996
YELXAP,1,Fe1,2,1.8576079158164549,N6,2.225,1.7671923685852291,0.29016141054804201
YELXAP,1,Fe1,2,1.8576079158164549,N3,2.233,1.7671923685852291,0.28395498856102908
YELXAP,1,Fe1,2,1.8576079158164549,N9,2.235,1.7671923685852291,0.28242423762284102
QOLYAT,1,Fe1,2,1.8577414059879693,N2,1.926,1.7671923685852291,0.65102332063021784
QOLYAT,1,Fe1,2,1.8577414059879693,N1,1.938,1.7671923685852291,0.63024777260410836
QOLYAT,1,Fe1,2,1.8577414059879693,N3,1.971,1.7671923685852291,0.57647031275364291
NIQFUP10,1,Fe1,2,1.858229025222784,N5,2.117,1.7671923685852291,0.38851401668160618
NIQFUP10,1,Fe1,2,1.858229025222784,N4,2.123,1.7671923685852291,0.3822645972999873
NIQFUP10,1,Fe1,2,1.858229025222784,N1,2.138,1.7671923685852291,0.367077314241047
NIQFUP10,1,Fe1,2,1.858229025222784,N3,2.275,1.7671923685852291,0.25348438439252174
NIQFUP10,1,Fe1,2,1.858229025222784,N2,2.301,1.7671923685852291,0.23628340444011398
NIQFUP10,1,Fe1,2,1.858229025222784,N6,2.31,1.7671923685852291,0.23060530816750779
ONOVET,1,Fe1,2,1.8591545613454199,N2C,2.059,1.7671923685852291,0.45444914032837397
ONOVET,1,Fe1,2,1.8591545613454199,N2,2.059,1.7671923685852291,0.45444914032837397
ONOVET,1,Fe1,2,1.8591545613454199,N1C,2.299,1.7671923685852291,0.23756407017216799
ONOVET,1,Fe1,2,1.8591545613454199,N1K,2.299,1.7671923685852291,0.23756407017216799
ONOVET,1,Fe1,2,1.8591545613454199,N1,2.299,1.7671923685852291,0.23756407017216799
ONOVET,1,Fe1,2,1.8591545613454199,N1H,2.299,1.7671923685852291,0.23756407017216799
GEVYEL,1,Fe2,2,1.8599163327283783,N15,2.163,1.7671923685852291,0.34309415840946222
GEVYEL,1,Fe2,2,1.8599163327283783,N20,2.165,1.7671923685852291,0.34124459870447627
GEVYEL,1,Fe2,2,1.8599163327283783,N8,2.211,1.7671923685852291,0.3013508480447829
GEVYEL,1,Fe2,2,1.8599163327283783,N3,2.212,1.7671923685852291,0.30053748592641516
GEVYEL,1,Fe2,2,1.8599163327283783,N6,2.216,1.7671923685852291,0.2973059313605908
GEVYEL,1,Fe2,2,1.8599163327283783,N1,2.243,1.7671923685852291,0.27638331028265101
YELWOC,1,Fe1,2,1.8606262090600538,N8,2.174,1.7671923685852291,0.33304419339652758
YELWOC,1,Fe1,2,1.8606262090600538,N2,2.18,1.7671923685852291,0.32768703059729309
YELWOC,1,Fe1,2,1.8606262090600538,N5,2.192,1.7671923685852291,0.3172298358609863
YELWOC,1,Fe1,2,1.8606262090600538,N6,2.207,1.7671923685852291,0.30462636866577258
YELWOC,1,Fe1,2,1.8606262090600538,N9,2.221,1.7671923685852291,0.2933153080393951
YELWOC,1,Fe1,2,1.8606262090600538,N3,2.232,1.7671923685852291,0.28472347250007929
ISULAJ,1,Fe1,2,1.8610403519873489,N2,2.156,1.7671923685852291,0.34964691909921508
ISULAJ,1,Fe1,2,1.8610403519873489,N5,2.157,1.7671923685852291,0.34870320329206095
ISULAJ,1,Fe1,2,1.8610403519873489,N8,2.163,1.7671923685852291,0.34309415840946222
ISULAJ,1,Fe1,2,1.8610403519873489,N6,2.241,1.7671923685852291,0.27788131914717235
ISULAJ,1,Fe1,2,1.8610403519873489,N9,2.246,1.7671923685852291,0.27415142493470751
ISULAJ,1,Fe1,2,1.8610403519873489,N3,2.255,1.7671923685852291,0.26756332710473074
SEGWOS,1,Fe1,2,1.8612865711733009,N3E,2.191,1.7671923685852291,0.31808837345908314
SEGWOS,1,Fe1,2,1.8612865711733009,N3,2.191,1.7671923685852291,0.31808837345908314
SEGWOS,1,Fe1,2,1.8612865711733009,N5E,2.205,1.7671923685852291,0.30627745606378365
SEGWOS,1,Fe1,2,1.8612865711733009,N1E,2.205,1.7671923685852291,0.30627745606378365
SEGWOS,1,Fe1,2,1.8612865711733009,N1,2.205,1.7671923685852291,0.30627745606378365
SEGWOS,1,Fe1,2,1.8612865711733009,N5,2.205,1.7671923685852291,0.30627745606378365
RITYOK,1,Fe1,2,1.8620224348710965,N1,2.083,1.7671923685852291,0.42590705428020953
RITYOK,1,Fe1,2,1.8620224348710965,N3,2.094,1.7671923685852291,0.41343132162967089
